model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
lingshu7b,Mass,llm.L27.ans,0.727188121210548,0.6911116918058976,0.7618064680129759,0.6712343001640686,0.6446353874782922,0.6968952791192393,0.05595382104647939,0.010314834458342002,0.09956416305099786,1659
lingshu7b,Nodule,llm.L27.ans,0.6845208854493375,0.6488039164782626,0.7174993803373894,0.7338175838175838,0.7100048672555892,0.7564629072537007,-0.04929669836824624,-0.09090468790803519,-0.007423805706303575,1659
lingshu7b,Edema,llm.L27.ans,0.8498533032727651,0.8116095392690683,0.8842126115921588,0.5985407689715452,0.5674649439041838,0.6288789787447003,0.2513125343012199,0.20123363638230932,0.29696838171111295,1659
lingshu7b,Effusion,llm.L27.vis,0.8281175963816498,0.8057269493572353,0.8488753382070923,0.6826970610390949,0.6548781068258703,0.7087954115662172,0.14542053534255495,0.11111230250675466,0.1811296992160056,1659
lingshu7b,Atelectasis,llm.L27.vis,0.7510703247921833,0.7271838299739024,0.7739457403869261,0.6864486993145946,0.6587086955245437,0.7143494010082194,0.06462162547758865,0.029202115832727697,0.09884172473486456,1659
lingshu7b,Pneumothorax,llm.L27.vis,0.8609458689458689,0.8329094660286914,0.8831655988691407,0.7169783012510083,0.6890820367961304,0.7426540258733259,0.14396756769486063,0.10799114750232632,0.18054834305406142,1659
lingshu7b,Consolidation,llm.L27.vis,0.73293569893295,0.7013682294738159,0.7624770491902615,0.6224403972756731,0.5931825126338074,0.6513267607518296,0.11049530165727683,0.06573350639774052,0.1514253928322188,1659
lingshu7b,Cardiomegaly,llm.L27.vis,0.8838733102347959,0.8526808927758132,0.9081612241767856,0.703633685444099,0.6626444400733191,0.7443736765322371,0.18023962479069688,0.12855464913081174,0.22463050632402587,1659
lingshu7b,Infiltration,llm.L27.vis,0.7335148120712687,0.7079110615301111,0.7548517090835374,0.6204856590142808,0.5920222593056482,0.6493862816596239,0.11302915305698791,0.07396698058721654,0.1504355686842086,1659
lingshu7b,Mass,llm.L27.vis,0.7499161805136458,0.713709753558419,0.7835202452485556,0.6808345030451826,0.6526039381097352,0.707833280812199,0.06908167746846328,0.02336608643240474,0.1135651462606341,1659
lingshu7b,Nodule,llm.L27.vis,0.6822266791115277,0.6477358525505691,0.7143579438438064,0.7400675025675025,0.7133783660619502,0.765385076844163,-0.057840823455974855,-0.10058431907818445,-0.01595121885292943,1659
lingshu7b,Edema,llm.L27.vis,0.8268004967782976,0.788374315076287,0.8602657128387776,0.6040901124992933,0.5696510384670933,0.6384960601581686,0.22271038427900425,0.17060353819092836,0.2697882458570126,1659
lingshu7b,Effusion,llm.L3.vis,0.8013768807113628,0.7751975653814648,0.8245472505612597,0.7271103393850804,0.6994261210499788,0.7534564275333815,0.07426654132628241,0.03528959081950042,0.11384983687396304,1659
lingshu7b,Atelectasis,llm.L3.vis,0.7517266416557337,0.7287365660562003,0.774349078664616,0.6901402371109655,0.6596529809593172,0.7215105558243582,0.06158640454476816,0.02489099531156045,0.09765232855953143,1659
lingshu7b,Pneumothorax,llm.L3.vis,0.8256375191759808,0.7890189320633357,0.8555010703012469,0.7216691155420265,0.6909453823613209,0.7500433214457338,0.10396840363395432,0.05691073562664328,0.14963519009150475,1659
lingshu7b,Consolidation,llm.L3.vis,0.7216220953294651,0.6865369506142348,0.7532367634108186,0.6500540726035979,0.6209127037195019,0.6794682732447532,0.07156802272586715,0.023101328838994087,0.11309777912020752,1659
lingshu7b,Cardiomegaly,llm.L3.vis,0.8566250457170823,0.8158361894938232,0.8891413186477756,0.724408763163463,0.6838350795297611,0.7613880818022466,0.13221628255361928,0.07345212478881975,0.18319220084512208,1659
lingshu7b,Infiltration,llm.L3.vis,0.7402301067634645,0.7165510950444428,0.7600740586068765,0.6369700352901527,0.6062302035328907,0.6674871231554833,0.10326007147331173,0.06345625003079997,0.14140025346378957,1659
lingshu7b,Mass,llm.L3.vis,0.6534605010134046,0.6172732048116157,0.6912187678853682,0.681665518018056,0.652909317172776,0.7101270456986543,-0.02820501700465139,-0.07269555443154534,0.0168989852730722,1659
lingshu7b,Nodule,llm.L3.vis,0.647005864703704,0.6113418885273738,0.681395181710666,0.7820484445484444,0.7586014635745664,0.8038004394884292,-0.13504257984474033,-0.17618244915728265,-0.09544823294922307,1659
lingshu7b,Edema,llm.L3.vis,0.8490808736028109,0.8114499532916072,0.8827522084139273,0.6333441136284712,0.6025060252324529,0.6634867646166239,0.21573675997433972,0.16708382158390186,0.26263304083917616,1659
lingshu7b,Effusion,llm.L8.ans,0.7764148795421679,0.750140532182248,0.8000181536872921,0.6671758208868224,0.6386068018578256,0.6945958373298416,0.10923905865534556,0.06965786123422647,0.14875073658493382,1659
lingshu7b,Atelectasis,llm.L8.ans,0.724343530740893,0.7007819509661687,0.7476358386491224,0.6710799347286753,0.6416090250760204,0.6996509138449556,0.05326359601221764,0.018466993532033987,0.08984278627331763,1659
lingshu7b,Pneumothorax,llm.L8.ans,0.7694380889765504,0.7297753389387924,0.8026845506712136,0.7106012230689516,0.6809824248272344,0.737984268145996,0.058836865907598845,0.007488568567810744,0.10614549438053666,1659
lingshu7b,Consolidation,llm.L8.ans,0.6991246947567344,0.6620850606868924,0.732746061810042,0.602789056749696,0.573477564134735,0.6323615651508564,0.09633563800703848,0.048044194668792624,0.14148346710863852,1659
lingshu7b,Cardiomegaly,llm.L8.ans,0.8077638648647216,0.7631282492332551,0.8401834829926778,0.695711518742167,0.6569559263014279,0.7339441247302647,0.11205234612255466,0.056613290170234615,0.16001341038593747,1659
lingshu7b,Infiltration,llm.L8.ans,0.7211368780253582,0.6955180429437917,0.7438139507538485,0.5912451618937613,0.5649633262261764,0.6177082842256072,0.1298917161315969,0.09167387815957473,0.16560560961906087,1659
lingshu7b,Mass,llm.L8.ans,0.6436866081336268,0.6107428596338355,0.6759404626151077,0.6737711566189402,0.6456049045118443,0.6994076883200474,-0.03008454848531339,-0.07067582962452906,0.011387933660708944,1659
lingshu7b,Nodule,llm.L8.ans,0.6265946552597172,0.5873423292527149,0.6636822558077212,0.7212347087347086,0.6960241910850754,0.7454925782502554,-0.09464005347499138,-0.14048992769976737,-0.05094151764271779,1659
lingshu7b,Edema,llm.L8.ans,0.8321198758919723,0.7943926895816915,0.8629340183361071,0.5644460971783036,0.5318407294179336,0.5980147999222329,0.2676737787136687,0.21931556551309414,0.31055002989267627,1659
