model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
lingshu7b,Mass,vis.block4,0.5881872927495604,0.5345957138783255,0.6377285031305086,0.6058444667607341,0.5731419743951874,0.6396820675485534,-0.017657174011173726,-0.07490063311631759,0.038800233608585886,1659
lingshu7b,Nodule,vis.block4,0.6360898448423106,0.5978882891468064,0.6707113450756853,0.6815600596766173,0.6484838795458152,0.71179360466458,-0.04547021483430669,-0.09340625884636956,0.0005009874490903151,1659
lingshu7b,Edema,vis.block4,0.8345183024722076,0.7932866934966536,0.8714843415224155,0.651297312511685,0.6042443869078877,0.6948017518983008,0.1832209899605226,0.12421176373398712,0.2383398241032357,1659
lingshu7b,Effusion,vis.block8,0.7543894034029723,0.7262440938292561,0.7806606801602525,0.809544824448536,0.7839438713728792,0.8338414345277243,-0.0551554210455637,-0.09300462237489013,-0.01814507682746532,1659
lingshu7b,Atelectasis,vis.block8,0.6956034220591552,0.6709929556694622,0.7206887261328873,0.5990680321203261,0.5698851534527251,0.6282883895868555,0.09653538993882904,0.061200294345169784,0.1312358970772912,1659
lingshu7b,Pneumothorax,vis.block8,0.8053061582292351,0.7673243848363055,0.838658674781761,0.7031086370714018,0.672083144802051,0.7344963308326514,0.10219752115783332,0.05064158120702526,0.14852039612167894,1659
lingshu7b,Consolidation,vis.block8,0.6887757455315549,0.6540674724839941,0.7215091094919975,0.6348190630080166,0.6041143662314081,0.6645720559751987,0.053956682523538246,0.009257011505525492,0.09625098498482607,1659
lingshu7b,Cardiomegaly,vis.block8,0.8170618801691223,0.7845673576474819,0.8436740495524927,0.6679070328175187,0.634474205589229,0.7017333873977327,0.14915484735160356,0.10355161429600356,0.19109178935522309,1659
lingshu7b,Infiltration,vis.block8,0.7075752197135874,0.6816262661318433,0.7292183047844419,0.698807552375419,0.6705561465539164,0.7264911823806712,0.008767667338168361,-0.031412652118463724,0.04623941938352023,1659
lingshu7b,Mass,vis.block8,0.6059867662550318,0.5474258763803325,0.659278030652575,0.6101938833592513,0.5779455726877961,0.6433803036324013,-0.004207117104219504,-0.06643569499740823,0.05491095263557042,1659
lingshu7b,Nodule,vis.block8,0.6291151174830143,0.5927088785904187,0.6632791128434042,0.7111732369188587,0.6770222634637768,0.7417891354570435,-0.0820581194358444,-0.1283678621777933,-0.03471247322058269,1659
lingshu7b,Edema,vis.block8,0.8415956622773042,0.8013876820780101,0.8782155842023766,0.6548041344709772,0.6079395202716099,0.6978830483335197,0.18679152780632702,0.1320001071661527,0.2388826730563845,1659
lingshu7b,Effusion,vis.last,0.8050672287006554,0.779448860112088,0.8285300266937751,0.8362741432135977,0.8127911163753859,0.85821122500434,-0.03120691451294233,-0.06411599916392834,0.0006444375689661799,1659
lingshu7b,Atelectasis,vis.last,0.7544270909178346,0.7311433899083085,0.7772707863800574,0.5999946134046295,0.5668550774896249,0.6334808603905127,0.1544324775132051,0.11498412427281478,0.19177155610762325,1659
lingshu7b,Pneumothorax,vis.last,0.832444882752575,0.7936670565054673,0.8626559720609119,0.7130542093208294,0.6800632565568305,0.7443311297642494,0.11939067343174559,0.06835266951521897,0.16451227232874302,1659
lingshu7b,Consolidation,vis.last,0.731020227431766,0.6975043004581869,0.7613755134387981,0.6672867174387843,0.6346139352290096,0.6998905498358516,0.06373350999298166,0.017216761487314956,0.10660993283887642,1659
lingshu7b,Cardiomegaly,vis.last,0.8732457449985069,0.8356420958922738,0.901684928758565,0.6983838383838384,0.6658678704574678,0.731808627465205,0.1748619066146685,0.12442314377787667,0.2172090296737377,1659
lingshu7b,Infiltration,vis.last,0.7352471790683691,0.7116321634943298,0.756181976980289,0.7238237861920903,0.6978632558853455,0.7480934421597298,0.011423392876278804,-0.0224844590211027,0.04287774475771835,1659
lingshu7b,Mass,vis.last,0.6773349945814757,0.6323966450494479,0.7204913871378777,0.6185075486968276,0.5840548884697314,0.6548039852109808,0.058827445884648166,0.007319060783125967,0.10851974091806536,1659
lingshu7b,Nodule,vis.last,0.6483492295018781,0.612398393920752,0.6831727852796855,0.7292675837690354,0.7030352196644781,0.7557328271342757,-0.08091835426715732,-0.12822289765346964,-0.037549865963730236,1659
lingshu7b,Edema,vis.last,0.8686004093660884,0.835846117272177,0.895636002559501,0.6910799877551943,0.6473872627394985,0.7314649237144859,0.1775204216108941,0.1302667739995734,0.22194084402355285,1659
qwen7b,Effusion,connector,0.7698166210270454,0.7425358537113965,0.795819260554012,0.8238846670600195,0.8009597465492944,0.8453817459862183,-0.054068046032974104,-0.08895528509529711,-0.02133089991410377,1659
qwen7b,Atelectasis,connector,0.724779720689424,0.7001436783341447,0.748325569456706,0.6058354493578947,0.5760767620471032,0.6360677566693792,0.1189442713315293,0.0807214277597793,0.1559982494900119,1659
qwen7b,Pneumothorax,connector,0.7524115713346484,0.7122754144846614,0.7870978614893576,0.701393065164499,0.672039094197264,0.7298029646197526,0.05101850617014947,0.0024592842245558856,0.09558967001049619,1659
