concept,locus,dim,real,perm,control,selectivity,n_types,nuis_view_AP,nuis_sex_M
Atelectasis,vis.last,1280,0.7544270909178346,0.45723916145868965,0.6938139427588033,0.060613148159031294,39,0.99793299822762,0.9812326336056972
Atelectasis,connector,3584,0.749119323011526,0.4708426661501022,0.693079428069217,0.05603989494230899,39,0.9985810791178777,0.9816751655939912
Atelectasis,llm.L0.ans,3584,0.7329227232611837,0.48186831533824026,0.6779262060405696,0.05499651722061405,39,0.9983644710462853,0.9667263440202722
Atelectasis,llm.L0.vis,3584,0.7560722856150109,0.46311451814895616,0.69097325319245,0.06509903242256099,39,0.9986031612284627,0.9800048633014138
Atelectasis,llm.L1.ans,3584,0.7379599043904144,0.4843584587322992,0.677270237719523,0.06068966667089137,39,0.9983996280907691,0.9660653900737458
Atelectasis,llm.L1.vis,3584,0.7438687881031223,0.4649595203536119,0.6897197663705492,0.05414902173257308,39,0.9983929453467764,0.9820461700790358
Atelectasis,llm.L2.ans,3584,0.7360387044074828,0.4634535135980862,0.6894143554456692,0.046624348961813555,39,0.9986663567423076,0.9605684374582283
Atelectasis,llm.L2.vis,3584,0.7491420130166124,0.47098219274854536,0.690099902489283,0.05904211052732944,39,0.9975090798152075,0.981719532554257
Atelectasis,llm.L3.ans,3584,0.7373327120110049,0.46271727373154403,0.682125252445198,0.05520745956580697,39,0.99859517099108,0.9532032376504851
Atelectasis,llm.L3.vis,3584,0.7517266416557337,0.4645717583263852,0.6901402371109655,0.06158640454476816,39,0.9982828253479386,0.979487959773956
Atelectasis,llm.L4.ans,3584,0.7276078435622361,0.4648508115232715,0.6710179467837739,0.056589896778462156,39,0.9980185664061365,0.9536335402843465
Atelectasis,llm.L4.vis,3584,0.7379673548398458,0.4841620377927434,0.6876641159146265,0.05030323892521926,39,0.9977262689949733,0.9790970470375101
Atelectasis,llm.L5.ans,3584,0.7222763696804638,0.4686739080519716,0.6790688787965848,0.043207490883878985,39,0.9985494087224336,0.9494381607050932
Atelectasis,llm.L5.vis,3584,0.7447489571064079,0.49002689612244743,0.6864738907625225,0.05827506634388535,39,0.9988347328355173,0.9811382116133363
Atelectasis,llm.L6.ans,3584,0.7298958088512694,0.4581890937611968,0.6776182476658992,0.05227756118537019,39,0.9979252985443239,0.9449101711256409
